{'task':	'line'		'participant':	''		'dateStr':	'06_01_1214'		'notation':	'arabic'		'response_buttons':	'CD'		'range_in_instr':	True		'interactive_setting':	False		'autopilot':	False		'exp_id':	'SNARC'}
zsuzsi	SNARC_only	DC	9	lctrl	0.5583026493																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3217572219																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4204212372																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3060940406																				
zsuzsi	SNARC_only	DC	7	lctrl	0.6030837983																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5994496119																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4498740565																				
zsuzsi	SNARC_only	DC	4	lctrl	0.3670152031																				
zsuzsi	SNARC_only	DC	9	lctrl	0.553072038																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3409079051																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.462618513																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4454307524																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5574819852																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4225257126																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5055342442																				
zsuzsi	SNARC_only	DC	7	lctrl	0.43810037																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4620877969																				
zsuzsi	SNARC_only	DC	7	lctrl	0.5156982488																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4906220197																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4669211196																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4490657942																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4515367673																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5899831078																				
zsuzsi	SNARC_only	DC	9	lctrl	1.2201240191																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4629277054																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5822665554																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4944991126																				
zsuzsi	SNARC_only	DC	9	lctrl	0.435294973																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5229687601																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3895648641																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4388012915																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4184728548																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4715029829																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3688468365																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3792918082																				
zsuzsi	SNARC_only	DC	1	lctrl	0.621989437																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4421301344																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3882891783																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3877349413																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4597994311																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5946325401																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3477541857																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4774909659																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3950704557																				
zsuzsi	SNARC_only	DC	1	lctrl	0.750597216																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5107156755																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.6372219728																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3653482156																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4143977591																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4465640303																				
zsuzsi	SNARC_only	DC	1	lctrl	0.655729895																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4104201681																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4126178715																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.6040494366																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3519494516																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3935634102																				
zsuzsi	SNARC_only	DC	5	lctrl	0.482512883																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3697461885																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4404687065																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.7767083627																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4155562683																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3757739431																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4109354886																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5095528899																				
zsuzsi	SNARC_only	DC	9	lctrl	0.396742575																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.6271725791																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4999743409																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.5777488401																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5119674129																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5159278979																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4755703809																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3724861548																				
zsuzsi	SNARC_only	DC	9	lctrl	0.440281395																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5446862103																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4430987663																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4901751236																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3284948788																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.2907387688																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4203459704																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3394115509																				
zsuzsi	SNARC_only	DC	7	lctrl	0.7098988603																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4990039986																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4789407061																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4923830907																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5176145573																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3723484509																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3243744521																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3776722903																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4217508072																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4821908611																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3283554644																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.352700836																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4658156392																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4378377916																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3488370004																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3931349028																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4308050548																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5054106528																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3646147924																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3819205849																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5689353604																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4468390105																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5833506532																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5544161481																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4037996879																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.386033314																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4682724999																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3691222443																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3759112195																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4424200826																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4189710694																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4494523916																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3979275986																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5473201189																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4546684627																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4417760387																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3976389335																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4754313939																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3661859859																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4732336905																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.757119764																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.7089289456																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5522428209																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4762952509																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4388235294																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4964017363																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4850060941																				
zsuzsi	SNARC_only	DC	7	lctrl	0.5067590395																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4326580708																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.6929608485																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4586058545																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.371254517																				
zsuzsi	SNARC_only	DC	3	lctrl	0.544412513																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4191220305																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5192490432																				
zsuzsi	SNARC_only	DC	7	lctrl	0.6735150855																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4351863493																				
zsuzsi	SNARC_only	DC	9	lctrl	0.3875467743																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4541270554																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4443051725																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4175482711																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5255389484																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4853400902																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4104838882																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5176440653																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4131780956																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4050766566																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4308277203																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3850099429																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5639557808																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3767656682																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4351311823																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4386841148																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3386550345																				
zsuzsi	SNARC_only	DC	3	lctrl	0.413392777																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3951187803																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4194598756																				
zsuzsi	SNARC_only	DC	9	lctrl	0.3448833579																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3465734385																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3397985758																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5012483161																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5668095024																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4689268073																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4773348728																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5222627065																				
zsuzsi	SNARC_only	DC	9	lctrl	0.422774606																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5727662668																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3225197255																				
zsuzsi	SNARC_only	DC	1	lctrl	0.366588834																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5564196977																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3787285907																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4008279343																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4549306134																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5301520303																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4767036585																				
zsuzsi	SNARC_only	DC	5	lctrl	0.6615108944																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3555288987																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4636551414																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3285650137																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3223944234																				
zsuzsi	SNARC_only	DC	9	lctrl	0.3481826929																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3866440011																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3423114589																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5054358842																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3475531893																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3242936259																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4289212478																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.354742019																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3570979537																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4489789809																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4740517887																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.6060132144																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4545016786																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5094412727																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3305334958																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4699322172																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3723869395																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4892646525																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3637701798																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4883610238																				
zsuzsi	SNARC_only	DC	5	lctrl	0.6261149956																				
zsuzsi	SNARC_only	DC	3	lctrl	0.8437688969																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4214912225																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4101011397																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4988838283																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4062420082																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3529450253																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4333333332																				
zsuzsi	SNARC_only	DC	7	lctrl	0.5400932281																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4804717001																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.6133004042																				
zsuzsi	SNARC_only	DC	5	lctrl	0.55492762																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5239630509																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5524840165																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5396839652																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3767806359																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5530271345																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5407432591																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.535525905																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3609096158																				
zsuzsi	SNARC_only	DC	7	lctrl	0.6842538542																				
zsuzsi	SNARC_only	DC	7	lctrl	0.7157658178																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5605734814																				
zsuzsi	SNARC_only	DC	7	lctrl	0.367677636																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3121247889																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4982325144																				
zsuzsi	SNARC_only	DC	3	lctrl	0.7761451451																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5153681014																				
zsuzsi	SNARC_only	DC	3	num_decimal	0.416091261																				
zsuzsi	SNARC_only	DC	3	lctrl	0.578886822																				
zsuzsi	SNARC_only	DC	1	lctrl	0.462249877																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4342621934																				
zsuzsi	SNARC_only	DC	9	lctrl	0.565482926																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4376209721																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5127341929																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4089203926																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.402950371																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4438544273																				
zsuzsi	SNARC_only	DC	9	lctrl	0.6282066414																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3753728056																				
zsuzsi	SNARC_only	DC	5	lctrl	0.6915752561																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4525011226																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4287078495																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5313631407																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.4195039237																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3360916886																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3722107469																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3902542392																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3637954113																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.464222208																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4544529262																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5651207048																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5257087263																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4761532705																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5425753202																				
zsuzsi	SNARC_only	DC	4	num_decimal	1.2204024205																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3981268842																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4741929137																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4520396861																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3800453311																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5252712382																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3517163811																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3300472556																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3861291081																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.517033806																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3845117284																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5754459341																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3495755553																				
zsuzsi	SNARC_only	DC	9	lctrl	0.374190348																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.531652661																				
zsuzsi	SNARC_only	DC	7	lctrl	0.522677529																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4034015439																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4186849701																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4924998396																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4518049051																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4650993221																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.5491367844																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4947142216																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4687112708																				
zsuzsi	SNARC_only	DC	6	lctrl	0.3838163662																				
zsuzsi	SNARC_only	DC	3	lctrl	0.577651763																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4083597409																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4168760023																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5058040926																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3793722069																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3713250796																				
zsuzsi	SNARC_only	DC	1	lctrl	0.3611683452																				
zsuzsi	SNARC_only	DC	9	lctrl	0.5358919752																				
zsuzsi	SNARC_only	DC	3	lctrl	0.3862839182																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4160694507																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4925066821																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3448730942																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4105458978																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5011982808																				
zsuzsi	SNARC_only	DC	7	lctrl	0.5273979515																				
zsuzsi	SNARC_only	DC	9	lctrl	0.498013129																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5344956914																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.5703307888																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4377954541																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.409706417																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3928197233																				
zsuzsi	SNARC_only	DC	3	lctrl	0.5530651956																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4876468449																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3613723351																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.455806017																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3613231552																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.320234781																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4352774393																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3864609661																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3709239422																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4317505934																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4655748712																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.4676823402																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3748433724																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3183933115																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.3293544593																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4066807792																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4544452284																				
zsuzsi	SNARC_only	DC	9	lctrl	0.6547698163																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4360467852																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5885628755																				
zsuzsi	SNARC_only	DC	7	lctrl	0.3696238801																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3093095559																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4854923344																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.8796134026																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4340432356																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.3893403468																				
zsuzsi	SNARC_only	DC	7	lctrl	0.341767058																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.3177595313																				
zsuzsi	SNARC_only	DC	9	lctrl	0.443094062																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.436343148																				
zsuzsi	SNARC_only	DC	5	lctrl	0.576690829																				
zsuzsi	SNARC_only	DC	9	lctrl	0.441355229																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4044830756																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4617418265																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.6023884363																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4596557402																				
zsuzsi	SNARC_only	DC	8	num_decimal	0.4260196292																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5720597858																				
zsuzsi	SNARC_only	DC	2	num_decimal	0.6918998439																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5513947869																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.6645904162																				
zsuzsi	SNARC_only	DC	1	lctrl	0.5304176022																				
zsuzsi	SNARC_only	DC	4	num_decimal	0.3987901725																				
zsuzsi	SNARC_only	DC	5	lctrl	0.471024868																				
zsuzsi	SNARC_only	DC	5	lctrl	0.5186079928																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4606111146																				
zsuzsi	SNARC_only	DC	5	lctrl	0.4456518486																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.5141368913																				
zsuzsi	SNARC_only	DC	5	lctrl	0.461958646																				
zsuzsi	SNARC_only	DC	5	lctrl	0.445366177																				
zsuzsi	SNARC_only	DC	1	lctrl	0.544872239																				
zsuzsi	SNARC_only	DC	1	lctrl	0.466017491																				
zsuzsi	SNARC_only	DC	7	lctrl	0.4760450745																				
zsuzsi	SNARC_only	DC	3	lctrl	0.4503530267																				
zsuzsi	SNARC_only	DC	6	num_decimal	0.4616246498																				
zsuzsi	SNARC_only	DC	9	lctrl	0.6926383988																				
zsuzsi	SNARC_only	DC	5	lctrl	0.3657502085																				
zsuzsi	SNARC_only	DC	1	lctrl	0.4663027349																				
zsuzsi	SNARC_only	DC	9	lctrl	0.4211910107																				
